,customer_ref,application_id,application_hour,application_day_of_week,account_open_year,num_login_sessions,num_customer_service_calls,has_mobile_app,paperless_billing,age,annual_income,employment_length,num_dependents,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,debt_service_ratio,payment_to_income_ratio,credit_utilization,revolving_balance,available_credit,annual_debt_payment,loan_to_annual_income,total_debt_amount,credit_score,num_credit_accounts,oldest_credit_line_age,oldest_account_age_months,total_credit_limit,num_delinquencies_2yrs,num_inquiries_6mo,recent_inquiry_count,num_public_records,num_collections,account_diversity_index,loan_amount,loan_term,interest_rate,loan_to_value_ratio,loan_officer_id,regional_unemployment_rate,regional_median_income,regional_median_rent,housing_price_index,cost_of_living_index,previous_zip_code,total_debt_to_income,revolving_to_income,payment_burden,logins_per_year,service_calls_per_year,account_age_years,debt_service_coverage,available_credit_after_loan,income_vs_regional,income_per_dependent,combined_risk_score,credit_capacity,preferred_contact_Mail,preferred_contact_Phone,account_status_code_ACT-1,account_status_code_ACT-2,account_status_code_ACT-3,account_status_code_ACTIVE,employment_type_Contractor,employment_type_Ft,employment_type_Full Time,employment_type_Fulltime,employment_type_Part Time,employment_type_Pt,employment_type_Self Emp,employment_type_Self Employed,education_Bachelor,education_Graduate,education_High School,education_Some College,marital_status_Married,marital_status_Single,loan_purpose_Home Improvement,loan_purpose_Home Purchase,loan_purpose_Major Purchase,loan_purpose_Medical,loan_purpose_Other,loan_purpose_Refinance,loan_purpose_Revolving Credit,origination_channel_Broker,origination_channel_Direct Mail,origination_channel_Online,credit_util_category_low,credit_util_category_medium,age_group_26-35,age_group_36-45,age_group_46-55,age_group_55+,employment_stability_medium,employment_stability_new,employment_stability_short,application_time_of_day_evening,application_time_of_day_morning,application_time_of_day_night,referral_code_freq,credit_usage_amount_freq,total_monthly_debt_payment_freq,monthly_free_cash_flow_freq,loan_type_freq,marketing_campaign_freq,state_freq,default
oldest_account_age_months,0.007664201651637152,0.004127384328969587,-0.0038075183974895814,-5.51429568934977e-05,-0.0010823929586535567,0.23095349717181968,0.002133037379569689,-0.08080503808252328,0.02174811623269504,0.33676929154079555,0.12852883179325528,0.11532148435280246,0.03670938284420453,0.12852723844241187,0.09286030251318081,-0.005579195554246742,-0.0023163518082527676,-0.07472185752869179,-0.07694193571603995,-0.026434138559058067,0.0832792779203798,0.09798897344051584,0.05254311104927265,-0.04846040274938865,0.02594261954128672,0.18467472927737782,0.11513155856573223,0.9999999999999905,1.0,0.10868841994309285,-0.009660349394355944,0.0018825302455887855,0.0018825302455887855,-0.01127887368969896,-0.0031234963470018937,0.57421465067027,0.006657892694942694,0.004891970342840256,-0.040875970670509486,0.007502700840134275,0.0025435635296871075,0.0009497170632361852,0.0007251732811925125,-0.0009935227513360636,0.0005846441336400982,-5.6907662793714304e-05,0.0019243145158169429,-0.04773868077161629,0.0024637523501675977,-0.0769204665312069,0.11368716787955524,0.0030301871753072233,0.0010823929587438117,0.05106181811668702,0.02252254087841792,0.12335913101807396,0.07642962056389517,-0.022235538496021494,0.10816979363585619,0.008079184270643854,-0.0054701364473186955,0.007343329735912941,-0.004544955176203402,0.0012835361655642436,-0.0035299141107265355,-0.004032294228851161,0.009451064434014176,0.003541474287559179,-0.0018670181241059543,-0.008510686565814225,0.002951015159238549,-0.003162261478883109,-0.007132989781021863,0.020406797648192993,0.030758953486949646,-0.0484073083589794,-0.01861384719158863,0.1106433897813816,-0.14910861865921146,-0.0033423324568439545,0.0046263220880777885,-0.008494080080536263,-0.0022971738097082857,-0.000562028484632887,0.004181618372980206,-0.0009169242867791345,-0.0048107892703798975,0.004960004713723507,0.0003289165523112118,0.016519908547375735,0.0036736542700478935,-0.03620663673292863,0.16352782615410374,0.12766014186798508,0.07155742464598283,-0.0242513506448232,-0.06734769824621427,-0.05642132617533451,-0.005427454058873289,0.00018805342504716298,0.0022373721373512875,-0.004066250226071601,-0.014971791875085443,-0.006294757412103452,0.0026965003757722867,-0.0020174276607082954,0.007253727983029182,-0.003452515877405857,-0.0821473165694367
total_credit_limit,-0.0018675032304516935,0.0008435728110692962,0.005663765423694907,0.0019508223687572613,0.0028883738014335307,0.10965136129860598,-0.0005597103690420559,-0.04147293860728836,0.09647821902549308,0.1619734743352191,0.7991920187166397,0.05525120500946276,0.015040358686064756,0.7991919235336633,0.5874960271300954,-0.0350046877156413,0.0005142754179092459,-0.27157249293425345,-0.282112719592949,-0.06224112530720732,0.7918010922303541,0.8863972675851607,0.33265885692455643,-0.19873488686766,0.17898382170721572,0.433191171162081,0.053418313622672214,0.10868841994309164,0.10868841994309285,1.0,-0.01688619958455135,-0.002225980493835959,-0.002225980493835959,-0.011274274942872075,-0.0021214079513589565,0.08605800740207932,-0.004762108959227336,0.0010735334224420694,-0.08961250187804846,0.001724171674485988,-0.007239325550648877,0.002990876340756086,0.00500275563823312,0.005544448783068076,0.00774125772525622,0.008089596755724238,-0.0017885247754729785,-0.16218055396251793,0.32985871713761944,-0.2820792756125159,0.05077021602650022,-0.000357828207025653,-0.002888373801318456,0.24733194987304055,0.26572361079032397,0.767466464507996,0.5574162388401296,-0.05141073088288244,0.9981189070153105,-0.0022091041807354456,0.0020923264037967762,0.0003719690501492374,-5.219456904246736e-05,0.0006791609213665594,-0.001687970854379067,-0.003768440159531549,0.0013329633580530546,-0.0039744793624058895,0.001997239212381022,-2.592401879925619e-05,-0.00031607865753768003,0.0036664248109051943,0.001849658181696154,0.041525980998557005,0.17341047279245725,-0.21374826425591298,-0.10213880079018976,0.05333484645065801,-0.07584707498985098,-0.0004483326617046098,-0.0032531584948239747,0.005680711453062578,-0.00416887789090624,0.0005440881093461532,0.006255970249355175,-0.001569768405389667,-0.004415276001083571,0.002514545904475894,-0.00027239717323210923,0.0490555448066531,-0.008437321694659205,-0.06454531161439853,0.14050244001039583,0.10434275079329337,-0.04522034246410719,-0.010524197550039718,-0.026670958062704867,-0.031322287557708745,-0.0014089331793531148,0.002568092748077069,-0.00804801497209084,0.002031599381967124,-0.12815288970455707,-0.040498254672469515,-0.042005212233063347,0.0008569919233049383,0.0020194014397104227,0.006715588549230745,-0.11390248196749649
num_delinquencies_2yrs,0.0006971879979217059,0.002775869698792013,-0.0010700514492559849,-0.007362623023045352,-0.007031345285409614,-0.012187235972828211,-0.0015732409807911593,0.004301490066742193,-0.003008958375004541,-0.01857548509069678,-0.016865852831455374,0.004208312891518617,-1.0897825841832459e-05,-0.01686579159512078,-0.012841622013121591,-0.00017711689572042088,-0.001275221728075657,0.007694025760465532,0.008347247571619747,0.003068564447736279,-0.012834342759585022,-0.015738336881688474,-0.008030874625315449,0.004371461742927691,-0.005808531338054344,-0.0396637820342215,-0.00587876296762019,-0.009660349394355769,-0.009660349394355944,-0.01688619958455135,1.0,0.002667519431655877,0.002667519431655877,0.004327553621494134,0.044750142528242956,-0.006910038349260903,-0.0030198838035219128,3.378485463538756e-05,0.008561653581097096,-0.0021955911378422925,0.002531861777403867,-0.001562649432121448,-0.0009480458099823137,-0.0005844282913560566,-0.0016630982020856924,-0.001512453536718231,0.0020568131298745883,0.00420332288850105,-0.001965373183119644,0.008339050769389367,-0.00793732126005471,-0.001824954164696725,0.007031345285386993,-0.0010019452560672982,-0.001756966656883123,-0.015490285998648367,-0.010516951397837336,0.0014561017187724045,-0.017097255889604035,-0.004421873333938493,0.0028573955999793557,-0.0025717009645665327,-0.0002644057482829086,0.006188629542794447,0.003744026058071111,0.0018393292903368696,-0.0019349056515459279,-0.00018113252007468715,-0.0001018423395661509,-0.002049831741427804,-0.002267109579407889,-0.002216373320888018,0.006022641822715578,-0.0017893520238297502,-0.00953339237755055,0.016538728958594064,0.0019051942678582087,-0.002211011159928811,0.00364226549692119,-0.0018550160645706374,0.0031885427526325274,-0.0021759232653371595,0.00932932030842511,0.0024267029315778055,-0.006252798684814888,-0.0018377208674250371,-0.001684520302978069,0.004279618785447411,-0.0006278939988025991,-0.004048464260658769,0.0023535246387573253,0.0031387459215773362,-0.0049419829399126244,-0.009153616152566548,-0.004466683746107794,-0.0036517766345137825,-0.0013920632510079746,-0.00033282277504879595,-0.00344571119263962,0.00198527084976934,-0.00068806142093987,0.007066365018405033,-0.0007119416690525486,0.00983648335993842,0.0022654266842274343,0.0027433924725389896,-0.004477885594661545,5.575145874707596e-05,0.04201194724969346
num_inquiries_6mo,0.003948946769918964,0.0007844632836429653,-0.007345872719087333,-0.0002591058257750063,0.0015778599658583265,0.00416556661753422,0.0017610151563530164,-0.0029346941989410965,-0.007996823533205346,0.005510396393253915,0.0008932967861071355,0.003078382901241493,-0.00367763731558617,0.0008931388818474068,0.0036332875581847842,0.003830519469656179,0.0033005088373582138,0.003314706159356858,0.0025296944916820586,0.002661898015974415,-0.0013466509914642503,-0.0023088062353857756,0.0053195181056741,0.002567578496055959,0.003617155565339722,-0.003252187955721487,0.004679701998417984,0.0018825302455887996,0.0018825302455887855,-0.002225980493835959,0.002667519431655877,1.0,1.0,-0.005846114840078208,0.0034357972475802527,0.003239030242002272,0.0040321605006567295,0.0024722045411097824,-0.0012971527911398236,0.0019129330967284353,-0.0032436603298755425,-0.0017695205881365157,-0.0021610656477185244,-0.0003359933355122537,-0.001101834500334031,-0.002193952126421107,0.0007885412390722506,0.0027250316687780717,0.0013836930370530744,0.002529471409756084,0.0043698429128506576,0.004507268686160856,-0.0015778599658629246,-0.004375608277662354,-0.004526241096545664,0.0014257083669766653,0.0041341331525365475,0.004264924866921309,-0.0022345964642248688,0.002056945076802388,0.004353750307497291,-0.0025269265253973984,0.002382462095378217,0.0002440900833485172,0.0013227859019613753,0.0011759034021208163,-0.0019656564247585323,0.0008930269429801452,-0.0012283203355079933,-0.00307241578951573,-0.004683039792175598,0.003093449868250431,0.004539492369228311,0.0009647880346769791,1.636586638900369e-05,0.0014565012952292113,0.0008256377020229408,0.0037851959839796984,-0.002192730164055453,0.0015995632440448007,0.002772784585675844,0.00025834487743899975,0.004896824806008487,-0.003123830604662089,0.0004572728395483953,-0.0015422803619248393,-0.00399282594763795,0.0044569750564075385,0.0007426561541674037,-0.0004916812750516947,-0.0004245609053376209,-0.004225994982484995,-0.0026551218210658705,0.006712826386103248,0.002067739807919039,-0.0019688000342332696,-0.0010708954383811544,-0.004369521654194235,-0.0029368391284208288,0.002237755321882186,0.005117903131518267,0.00025610423818246767,0.009129456836386104,0.0023451756523541877,-0.0022323245011227886,0.000766639424142266,-0.007666027075419216,-0.0013611184633604888,0.0022916585298540363
recent_inquiry_count,0.003948946769918964,0.0007844632836429653,-0.007345872719087333,-0.0002591058257750063,0.0015778599658583265,0.00416556661753422,0.0017610151563530164,-0.0029346941989410965,-0.007996823533205346,0.005510396393253915,0.0008932967861071355,0.003078382901241493,-0.00367763731558617,0.0008931388818474068,0.0036332875581847842,0.003830519469656179,0.0033005088373582138,0.003314706159356858,0.0025296944916820586,0.002661898015974415,-0.0013466509914642503,-0.0023088062353857756,0.0053195181056741,0.002567578496055959,0.003617155565339722,-0.003252187955721487,0.004679701998417984,0.0018825302455887996,0.0018825302455887855,-0.002225980493835959,0.002667519431655877,1.0,1.0,-0.005846114840078208,0.0034357972475802527,0.003239030242002272,0.0040321605006567295,0.0024722045411097824,-0.0012971527911398236,0.0019129330967284353,-0.0032436603298755425,-0.0017695205881365157,-0.0021610656477185244,-0.0003359933355122537,-0.001101834500334031,-0.002193952126421107,0.0007885412390722506,0.0027250316687780717,0.0013836930370530744,0.002529471409756084,0.0043698429128506576,0.004507268686160856,-0.0015778599658629246,-0.004375608277662354,-0.004526241096545664,0.0014257083669766653,0.0041341331525365475,0.004264924866921309,-0.0022345964642248688,0.002056945076802388,0.004353750307497291,-0.0025269265253973984,0.002382462095378217,0.0002440900833485172,0.0013227859019613753,0.0011759034021208163,-0.0019656564247585323,0.0008930269429801452,-0.0012283203355079933,-0.00307241578951573,-0.004683039792175598,0.003093449868250431,0.004539492369228311,0.0009647880346769791,1.636586638900369e-05,0.0014565012952292113,0.0008256377020229408,0.0037851959839796984,-0.002192730164055453,0.0015995632440448007,0.002772784585675844,0.00025834487743899975,0.004896824806008487,-0.003123830604662089,0.0004572728395483953,-0.0015422803619248393,-0.00399282594763795,0.0044569750564075385,0.0007426561541674037,-0.0004916812750516947,-0.0004245609053376209,-0.004225994982484995,-0.0026551218210658705,0.006712826386103248,0.002067739807919039,-0.0019688000342332696,-0.0010708954383811544,-0.004369521654194235,-0.0029368391284208288,0.002237755321882186,0.005117903131518267,0.00025610423818246767,0.009129456836386104,0.0023451756523541877,-0.0022323245011227886,0.000766639424142266,-0.007666027075419216,-0.0013611184633604888,0.0022916585298540363
num_public_records,0.0011858942469450589,0.0016948585544909408,-0.0015926653349854578,-0.00033970336510095973,-0.005062274579679996,-0.012599590809247023,0.005599125076026308,0.012595644598914869,-0.003862595796722415,-0.020038322639242136,-0.014658317641044773,-0.0012642318040363366,-0.0037566683532037288,-0.01465822512650696,-0.010013795333552948,0.0006157120321381292,0.0012836231241220013,0.00573749484668138,0.005602163889135114,0.007836631710752683,-0.004034471406478244,-0.014247264308992043,-0.005654762777440639,0.0034914178272997466,-0.0008190423829348723,-0.033271398052124534,-0.0049230189928211225,-0.011278873689699109,-0.01127887368969896,-0.011274274942872075,0.004327553621494134,-0.005846114840078208,-0.005846114840078208,1.0,-0.0015720571090786504,-0.008181142572213446,-2.8776573074539212e-05,0.004817255248410279,0.004552724087194,0.003966972092054767,0.005690665947346515,0.0015029462521890995,0.007100158119898365,0.00825730514609067,0.006594694414058898,0.008042515472793128,0.0021508308566996572,0.004045889339523196,0.005396325125472526,0.005601303645522606,-0.011298207219570602,-0.0022569669988020263,0.005062274579624702,-0.007885583426463517,-0.0041705808714218775,-0.015384381879773045,-0.00730500849125926,0.008845322632148782,-0.011607785088991643,-0.005234134593667324,0.00411344835661925,-0.0022215723591480396,-0.001821622147790269,0.0005774616376981224,0.0029717850520767654,0.0009654348717981428,0.006349062707804195,-0.003041760254418946,0.0034872401751527187,-0.00010981585867431788,-0.005971330406761057,5.3568388728652606e-05,-0.002027523673525095,0.0008874336331895175,-0.00869125500068007,0.00594001206460389,0.007458905054097329,-0.0034879760213127674,0.0014230842630367853,0.003016012362412914,0.0061207345775986625,-0.004569937026039164,0.003069641906802303,0.0025945676195616623,-0.0011188961140199548,0.0006164084309174278,-0.004315347038209273,-0.00022822919236497596,0.00798744621784603,-0.00464125994246471,-0.0018220377890163805,0.009022766787087242,-0.006420378928531639,-0.006933717918346633,-0.008341287197982557,-0.00037748902600836306,0.0009184641717372829,0.0003124879619314876,0.0005593670024987181,-0.006702827244756658,0.005665980149977312,0.0020674914865216653,0.005264239748772716,0.003062618901486762,0.002580694999382756,-0.002387469133405466,-0.007018142927136409,-0.0014951841123664194,0.03976855961284284
num_collections,-0.0011916272157388125,-0.0012281392580912997,-0.0015050529764111488,-0.0031986924042910684,0.0017765651149587397,-0.0011676923962225842,0.001184987233235483,-0.0011939840365930475,0.00285820121504225,0.0001430883563985485,0.0003507014381747207,-0.00229803568299264,-8.847666572128853e-05,0.00035082195225850623,0.0034456343172316363,-0.004410582071266041,0.007512050438781031,-0.0013391624337553785,-0.0034649790306468926,6.223697400080638e-05,-0.0023288571890343547,-0.0017630317948265969,-0.0014387960317992824,-0.0013143100568344373,-0.0037537103992906695,-0.00284632698252556,3.997806087437926e-05,-0.0031234963470019627,-0.0031234963470018937,-0.0021214079513589565,0.044750142528242956,0.0034357972475802527,0.0034357972475802527,-0.0015720571090786504,1.0,0.002376238593428609,-0.0034198198978259813,-0.0023355631400619856,0.0024177063985250783,-0.00341250669943979,-0.0004710210555005879,0.0005584280452494328,0.0012773874918222152,-0.00018100257277354933,0.0005415159063679549,0.001281724344765685,0.0006193965778513997,-0.0012529084865721943,-5.362341177146271e-05,-0.00346720725571468,-0.0019021605242947734,0.0008476533043201743,-0.0017765651149687677,-0.0016470526256739913,0.0027423931069634686,0.00023164092306254377,-0.001674383878491089,0.0038510739312565246,-0.002369956126588398,0.0009092873703372059,0.0003008978065880699,-0.002910936734754991,0.00022123213711864164,0.004975881350127005,0.00201917487831031,-0.003564371648618236,-0.0018604026748818652,-0.008863812371115323,0.007881137097664238,0.000478265527172,0.0056224082679084625,-0.0036587116139971915,0.006566072288948886,-0.0008291375981880075,0.004814374547891549,-0.004732249544564733,0.001419797509837709,0.003787804331373179,0.0012893619237542347,0.0025722545049588663,0.0011822140368206561,-0.000575276335704999,0.008352039544460198,0.00012399630172378503,-0.0062643243566929685,0.0015052324755816147,-0.00126611157853897,0.0008664384317861202,-0.0014656419186427003,0.0018368198136116053,-0.004478636661985051,-0.001953257047790154,0.0021512417135051364,-0.0025161855965491115,0.0030391604880852267,0.004346237292837497,-0.004285178453083121,0.001772634179664749,-0.0005893748571652168,-0.001298721786719258,0.004366072906721011,-0.00023440793521256744,0.0032218380846778254,-0.0008596186505904654,0.00617013368863564,-0.00017887066195027785,0.00036469914215808035,0.0013240372649496147,-0.00033576730457179785
account_diversity_index,0.005053026945963425,-0.003947980437070828,-0.0038151308743692765,-0.0016950091198749226,0.0007724615000918775,0.25547525615330624,0.0014526357099032248,-0.09035552864129269,0.01699884935623105,0.37161121710151834,0.1010149377850781,0.09156568451544352,0.02917858017098442,0.10101337715617154,0.07183266523223983,-0.010205003319190168,-0.004235966253574458,-0.06197649969307396,-0.06317769098847034,-0.029071206775910755,0.06187627270094388,0.0807799233899119,0.035897856848917116,-0.03834580201290915,0.01697097724493221,0.18412726200834018,0.648420951860726,0.574214650670273,0.57421465067027,0.08605800740207932,-0.006910038349260903,0.003239030242002272,0.003239030242002272,-0.008181142572213446,0.002376238593428609,1.0,0.002590640123491101,0.0012304821936579217,-0.038761257381761796,0.0021570996999112635,0.004873828220274963,0.006421863098402235,0.0016667124347296443,4.098820117106122e-05,0.0010702207580770605,-0.00010039746741682052,0.004069181562859408,-0.038295469044156455,-0.002764846211257075,-0.06316275616571528,0.12773569339463584,0.0036257582615494372,-0.0007724614999935276,0.042205704632000594,0.02133121836483153,0.09648504032493804,0.061926155190385794,-0.025507133582391123,0.08571468574068575,0.003231230243378553,0.001447338117703625,0.004535781526002556,-0.0010684165936877463,0.0013287571494248224,-0.0036067453082458054,-0.003529331253513142,0.00229225536615118,0.005588510534283936,-0.002974390372280268,0.0004325023084882088,-0.0019098644617717236,-0.003085007846481138,-0.004184806910691136,0.017802688119280992,0.027813166661559918,-0.039685428753058416,-0.015324109277571175,0.09145839815256127,-0.13208513951931194,-0.0003899252413127769,0.0002485125646223063,-0.005623853341654352,-0.0013573216769195426,0.006533000492979958,0.002296098597467777,-0.0006720838449924409,-0.007242665852312149,0.0057160319442509785,0.0045396241066974884,0.023456542229184047,-0.0035297777151971363,-0.1092149224018745,0.10156963484230457,0.17213401389494376,0.1420885707087349,-0.02160701351805908,-0.04811640847672382,-0.04509918798709697,-0.005045954739832476,-0.0020721134975197285,0.0034063532184807218,-0.0019110882994001844,-0.01037305341117083,-0.0020646778809113907,-0.0015820422884860919,-4.2544493693992125e-05,0.0008433324530032237,0.0013895848402857695,-0.07985965997818702
loan_amount,-0.0004143269065047462,-0.0014689141359412988,-0.0027489545468037664,-0.003967788110615817,0.0006901682213340365,0.003993944493003451,0.003612122818614873,-0.0020782024594070215,6.981323846174664e-06,0.0034724974309724033,-0.008746510565657237,-0.00083952087523496,0.00569481928627192,-0.008746452333386997,-0.003235341825995579,0.9170495167425984,0.005051050206996502,0.7246780766546426,0.7510408154597832,0.004944876543231203,-0.0013819368908778195,-0.006072325524053464,0.7372344974974058,0.868387348590569,0.9730909358331723,-0.005290486897530535,-0.0017412797424501748,0.006657892694942591,0.006657892694942694,-0.004762108959227336,-0.0030198838035219128,0.0040321605006567295,0.0040321605006567295,-2.8776573074539212e-05,-0.0034198198978259813,0.002590640123491101,1.0,0.8251297098389205,-0.7006531579563748,0.8456962948868122,-0.010359153921037756,-0.00889157866316444,0.0022393379193066014,0.002369183413228982,0.0001601854272956083,0.0005786159715691428,0.0006754328741858958,0.8641604093409297,0.002954132215156271,0.7511267383006138,0.006015839025912275,0.002752594379516618,-0.0006901682214308227,-0.49576005327232786,-0.9556053582366245,-0.010028882013973558,-0.010548455827478377,0.007538935050156989,-0.004775097556140758,0.0030786209633856506,-0.0036101486606805477,0.0012764262063735046,-0.003918827196266399,-0.004864443933325243,0.005603349848002935,0.004417091662109697,0.0020523036212772108,-0.00014375348934853063,0.002849309992004884,-0.009791343135179171,1.9538975049409574e-06,-0.0017115808521043197,0.0011744353499317838,-0.001810414559987488,0.0005278968364850454,0.002037901577508407,0.0034467148818936796,-0.0011958711875232162,0.0007089220640435312,-0.1822547581443453,0.6013163684559779,-0.1792255824188816,-0.15391910700329545,-0.1233769438227099,0.4710271985050707,-0.3786724676162235,-0.01036722440539977,-0.0002928925617066517,0.00754775209038822,-0.0011829464878558152,-0.0009642122828944184,0.003781339902342144,-0.008199830990799083,0.005732737467918729,0.0009807797913269911,-0.001996340125089012,6.694859808222195e-05,-0.0005426908888995142,-0.00021852584624265528,0.00012488896326600692,0.003768673065019345,0.005887630202252177,0.0035789976809045033,-0.09798353076676324,-0.03147726664367026,0.06260602864853802,-0.0019488427198547317,0.0009245412988501247,0.0868366824450173
loan_term,0.00042895142162985436,-0.0025040939335565357,-0.00210329052551481,-0.0019549261473766925,-0.0011017982436171295,0.00680167019964803,0.0059922961358167305,-0.0027509781207578983,-0.00025718862984788044,0.004651801230650907,-0.002057884273552934,-0.0006002521632361873,0.0032831271617915544,-0.0020579206096823853,-0.0026869842666440978,0.662316597627753,0.0006528593718375157,0.5226542955019727,0.5424927596285682,0.009070844341842615,0.003861271504535244,-0.0013161592788322966,0.5322343966046761,0.7133600810561141,0.8040674683013437,-0.0030795699461445346,-0.0013333742695165942,0.004891970342840112,0.004891970342840256,0.0010735334224420694,3.378485463538756e-05,0.0024722045411097824,0.0024722045411097824,0.004817255248410279,-0.0023355631400619856,0.0012304821936579217,0.8251297098389205,1.0,-0.8299305938850338,0.9495505895756758,-0.008159781699592302,-0.007303559011884077,0.0040455175283467875,0.0024670065561887508,0.0023624409984417394,0.0022399412291827835,0.001245278694208664,0.7103506474712892,0.006820790353367078,0.5425565672630375,0.004820530795814105,0.003366549727093397,0.0011017982435708293,-0.44058142837342207,-0.7874098287051368,-0.003378555806595105,-0.0038905155777846506,0.009703503628446363,0.0010880350298751345,0.0016790985610218266,-0.0014199632735194933,0.0014755715069913813,-0.005842163177106756,-0.0009332494380137567,0.0022371042308749825,0.005130038406635771,0.0011300921694277022,0.0027822966246388156,0.002644956836911237,-0.009289293737967197,-0.0013858311429938489,-0.0011307923373076512,-0.0013554475058066525,-0.000891046789637774,0.002495488469056186,-0.0008741612756817983,0.004863617613963493,-0.0015746894285220095,0.00211051584580876,-0.18095668889169125,0.6771319701533614,-0.17904672560874382,-0.1536678666293385,-0.12337981100243078,0.5268307288370309,-0.4970681760948863,-0.006402536128262664,-0.0012560883760209093,0.0058897291706005135,-0.004121475261817241,-0.0006173479231645317,0.00197892080021794,-0.003908459595146336,0.005357205038968604,-0.0007054999595593923,-0.0009727504802642122,-0.00040346117273556053,-0.0005289826788533786,-0.0008195992021062015,-0.00048040496834808545,0.0026619500177397382,0.0044184906079190464,0.0016089406949514702,-0.07861694715748115,-0.02113736310436838,0.149214073764576,0.0026959925245887703,-0.0002799344188804538,0.048778624621567526
interest_rate,-0.0021386768280380886,-0.0019857752341260267,0.0011515635424662561,0.002374903253686313,1.8503125029433078e-05,-0.06423161326182267,-0.0035148186354400928,0.023217509023319757,-0.02397824452657583,-0.09163780554482273,-0.09128477767685239,-0.013408677180934941,-0.010202390924804019,-0.09128450771379865,-0.06932185794304946,-0.6123581133949906,-0.004164189667364119,-0.44573271192636765,-0.46165675586008903,0.018817190953399024,-0.06493982476768138,-0.0845140138288936,-0.5361957015021741,-0.577035702252922,-0.6969483329679728,-0.19794574037732504,-0.03098158717004512,-0.04087597067050995,-0.040875970670509486,-0.08961250187804846,0.008561653581097096,-0.0012971527911398236,-0.0012971527911398236,0.004552724087194,0.0024177063985250783,-0.038761257381761796,-0.7006531579563748,-0.8299305938850338,1.0,-0.7995985675743916,0.007352769339267784,0.008752973137167299,-0.006955867903973651,-0.004434383289771841,-0.004071633719631318,-0.004012371656584024,-2.9255876074430794e-05,-0.5750414958870028,-0.009711833421665646,-0.4617218861156256,-0.03364907784332217,-0.002440886099171422,-1.8503125017386687e-05,0.406158179355509,0.6433917930822322,-0.0858215764572608,-0.05941770833488827,0.012544912907565943,-0.08978061635480185,-0.004879079275973087,0.004908186476912837,-0.0025292498129358076,0.007844922675294777,-0.00013001334760764528,-0.0034502228933727063,-0.0036837653807240732,-0.003160161692712757,0.00016286490235476424,-0.0008541248400031117,0.004364645551563557,0.0004643153650379182,0.0007380901973255496,-0.0003753654001881646,-0.016710703164983097,-0.04669086009643955,0.06087715772141565,0.0229286763747901,-0.016060444813841813,0.02399233950102121,0.03135347779682549,-0.5693722514115942,0.03057374688370036,0.02535896378285634,0.021919076401192474,-0.4443606380170555,0.79708767185947,0.0031146065662785924,0.0021813580162176054,-0.0035121544293998325,-0.016130515366412305,0.0033386348101648324,0.03779503081906678,-0.02284390301115696,-0.05062221205397557,-0.032276366439808024,0.00014601864745806005,0.00759631185132558,0.011691397505523338,-0.0006739800218538124,0.00045398060967019154,-0.002237369308875719,-0.005068105765625754,0.01267723820467726,0.07590267434709701,0.024492586661607113,-0.5417785784239926,-0.0029259369747089495,0.0013326370967349467,-0.01962918392546749
loan_to_value_ratio,0.0011134661589342258,-0.001224357854103781,-0.002818137337220858,-0.0015042613767795704,-0.002840777286973489,0.006247056428244479,0.005629207815210687,-0.0035920480603498827,0.0010145290541761585,0.005970410996328789,-0.001998782554736912,0.0004498081638138929,0.0037423562386533003,-0.001998732646573758,-0.0029016663203124417,0.7146886484840422,0.0004473916697361228,0.5622699982653121,0.5836834888833566,0.006951961660639802,0.0041032564130515205,-0.0005361359008508576,0.5743189636132501,0.7306053459981204,0.824145496749325,-0.002068129189168649,-0.0009494801126488763,0.007502700840134038,0.007502700840134275,0.001724171674485988,-0.0021955911378422925,0.0019129330967284353,0.0019129330967284353,0.003966972092054767,-0.00341250669943979,0.0021570996999112635,0.8456962948868122,0.9495505895756758,-0.7995985675743916,1.0,-0.010140574905980146,-0.004449131978869757,0.003948400901934756,0.003462587921008264,0.0024074981967126137,0.002724199010237718,0.001616427038613657,0.7273791682021317,0.005577285557905969,0.5837516135609024,0.0030636854353913506,0.002567408136133723,0.002840777286921903,-0.44946667902167636,-0.8067967311616785,-0.0034458692187584036,-0.00424244495928012,0.007742331909007821,0.0017343165703264099,0.0009148087442267412,-0.001697373173473123,0.0019395726159295583,-0.004999241845749912,-0.0019738584180430444,0.003480753913575247,0.004185320790884969,0.00045025559981299115,0.0028479120906098857,0.002948712612526695,-0.011814122476539408,-0.001007473428738425,0.00017327134064754212,0.0001587713405761042,-0.0002027401630372033,0.002221142482936348,-0.0008547421920406734,0.0031338140660823817,-0.0022712291683789554,0.0022468941456667176,-0.2169594505606662,0.6945733936989472,-0.21362886544741833,-0.183818737233032,-0.14763919556068383,0.5418786236153745,-0.41451442559794244,-0.008064576540181712,-0.0005056658870360012,0.006573880310147064,-0.0028990267516555896,2.5053805712347466e-05,0.001062436719255007,-0.003894112459744255,0.00596821067317167,0.0012264745397804102,-3.886043637652601e-06,-0.0010260939033323513,-0.0009758584282045335,-0.0011373079683931154,0.000659693197033766,0.003122452089723474,0.005980577891384933,0.0012878882440273203,-0.08312756069938361,-0.023886980081718905,0.04779729555367089,0.0010452805846940558,0.0022625207946035623,0.05121878563160055
