customer_id,prob,default
100261,0.15209185468029443,1
100262,0.4050752084756609,1
100263,0.17889250931942693,1
100264,0.2117448726481016,1
100265,0.8028607770723225,1
100266,0.3067181086969432,1
100267,0.20450967606252912,1
100268,0.057489083764760696,1
100269,0.30908139626119835,1
100270,0.2741596140528287,1
100271,0.7210338444012846,1
100272,0.03746891733688229,0
100273,0.17599018282617768,1
100274,0.5576097895068926,1
100275,0.3084383401452686,1
100276,0.1180745882210617,1
100277,0.20180920959020682,1
100278,0.400219521704388,1
100279,0.10696884472860632,1
100280,0.2139085643717858,1
100281,0.1450392159301483,1
100282,0.07857486001765131,1
100283,0.12756978182177015,1
100284,0.43100121768563504,1
100285,0.15204098930046464,1
100286,0.4089000491493957,1
100287,0.21479260060911198,1
100288,0.2487327512923037,1
100289,0.26024327774520833,1
100290,0.37497070921461617,1
100291,0.31266514928294203,1
100292,0.16966469384855024,1
100293,0.34489379558660815,1
100294,0.569964564072021,1
100295,0.22170819090557198,1
100296,0.3400694234988038,1
100297,0.060952580258570005,1
100298,0.04325717263667586,0
100299,0.06190750949958424,1
100300,0.24034547376635723,1
100301,0.3435522783374688,1
100302,0.5395185954048716,1
100303,0.11652196029553227,1
100304,0.27950384727948474,1
100305,0.6853476039030795,1
100306,0.04534364263759514,0
100307,0.147608866134647,1
100308,0.10147982887498759,1
100309,0.10610815753223529,1
100310,0.259723590223136,1
100311,0.32513667033488036,1
100312,0.44018686570730026,1
100313,0.06289134325228556,1
100314,0.22992664214733777,1
100315,0.46963927354269075,1
100316,0.13044853685400584,1
100317,0.40245942712280214,1
100318,0.8890513913553522,1
100319,0.14297489640377287,1
100320,0.17128282691205532,1
100321,0.29911408106818405,1
100322,0.5998848318149888,1
100323,0.19079143348310532,1
100324,0.3729712145830929,1
100325,0.5103866021929259,1
100326,0.3375605383967458,1
100327,0.18499339155945688,1
100328,0.1905723209805656,1
100329,0.11422861022187111,1
100330,0.18868429285778718,1
100331,0.24905171230439443,1
100332,0.23262535789604777,1
100333,0.7099993271528791,1
100334,0.070912382261608,1
100335,0.35895855199753185,1
100336,0.09744999517253672,1
100337,0.1797894226161132,1
100338,0.09735675429028615,1
100339,0.8921180474643327,1
100340,0.5981004824509789,1
100341,0.09112635248695243,1
100342,0.06424247487655359,1
100343,0.31135573388762505,1
100344,0.17026087540656473,1
100345,0.5101567489925669,1
100346,0.20269871772204157,1
100347,0.3031383092645712,1
100348,0.9049050120867539,1
100349,0.21474678126698749,1
100350,0.23342316306521113,1
100351,0.13316729023373025,1
100352,0.14214435962816105,1
100353,0.18801974477578692,1
100354,0.28016134954335936,1
100355,0.7179321295016041,1
100356,0.36155606460344497,1
100357,0.1929927584497007,1
100358,0.11259801309987727,1
100359,0.21131594723023064,1
100360,0.15115462032269522,1
100361,0.02307415695086973,0
100362,0.5524293140436038,1
100363,0.11520614890953702,1
100364,0.8561145206497819,1
100365,0.21150864793547222,1
100366,0.16915257263059616,1
100367,0.2224892077613321,1
100368,0.8944466376475126,1
100369,0.3012885713594473,1
100370,0.5074622406784403,1
100371,0.1834878976626517,1
100372,0.057769803830823,1
100373,0.05772826427482347,1
100374,0.13751787347852482,1
100375,0.46647735936231316,1
100376,0.8810292234732335,1
100377,0.20094308385587906,1
100378,0.13712486179246736,1
100379,0.15525505563812136,1
100380,0.9431123240408466,1
100381,0.2354562891793779,1
100382,0.2550638552065309,1
100383,0.09363210291632747,1
100384,0.18871741132570202,1
100385,0.2077107242677571,1
100386,0.3818605015403296,1
100387,0.28476136388533596,1
100388,0.12362583986008083,1
100389,0.5119617064041472,1
100390,0.23488492895407587,1
100391,0.11190679106008072,1
100392,0.11418371186214069,1
100393,0.17865500075138463,1
100394,0.6800964508551501,1
100395,0.2110424393401018,1
100396,0.2610185779624561,1
100397,0.07850747908069501,1
100398,0.5414756411834243,1
100399,0.08261622056022844,1
100400,0.16915297065913332,1
100401,0.10879418228406647,1
100402,0.12928773356022322,1
100403,0.4368648707820133,1
100404,0.2592047322489183,1
100405,0.43411548849433756,1
100406,0.08628296474902067,1
100407,0.2796261846483777,1
100408,0.3758327772393687,1
100409,0.06914926841839651,1
100410,0.17596945397258543,1
100411,0.1697768772029534,1
100412,0.09936998827963361,1
100413,0.19876235798692526,1
100414,0.14996578594668963,1
100415,0.4641980572997403,1
100416,0.6412928282526318,1
100417,0.29999267113039074,1
100418,0.10759580119650938,1
100419,0.7759060945639411,1
100420,0.31160177863241595,1
100421,0.32474969971531537,1
100422,0.153583334251788,1
100423,0.44085511409417544,1
100424,0.3874106870844156,1
100425,0.12496527045536752,1
100426,0.617349133820361,1
100427,0.2674943308247003,1
100428,0.04704460168304141,0
100429,0.20468067473893894,1
100430,0.18057384800067816,1
100431,0.10006662608093354,1
100432,0.2503178716819549,1
100433,0.09719491950986889,1
100434,0.10353675296774087,1
100435,0.25512012497996567,1
100436,0.4805686230266477,1
100437,0.5529107414324006,1
100438,0.2447185227329915,1
100439,0.20389991899467896,1
100440,0.06721611305620236,1
100441,0.25222116920461923,1
100442,0.08818650630170069,1
100443,0.12718437762196091,1
100444,0.08436033188015554,1
100445,0.44925581349001775,1
100446,0.782475292350011,1
100447,0.031529122883099635,0
100448,0.2235971075611027,1
100449,0.5245015972484259,1
100450,0.20978271576395097,1
100451,0.5186691686107615,1
100452,0.06664521537030085,1
100453,0.23637304404861229,1
100454,0.26137030661847316,1
100455,0.6549138095111162,1
100456,0.8691083580047121,1
100457,0.1099441389512679,1
100458,0.14980255042801793,1
100459,0.526310965791186,1
100460,0.13656622986127315,1
100461,0.5875871898281241,1
100462,0.4726746337310976,1
100463,0.26869982556198446,1
100464,0.5017917735220347,1
100465,0.2925887120349806,1
100466,0.06185081174140687,1
100467,0.16675747336090596,1
100468,0.0330505297427182,0
100469,0.08444492162770276,1
100470,0.12902912797048519,1
100471,0.5750858593642866,1
100472,0.33673844657090257,1
100473,0.2029636165685178,1
100474,0.4903528396830556,1
100475,0.33090307785552825,1
100476,0.12586497940674762,1
100477,0.07000186018706492,1
100478,0.24142577523320188,1
100479,0.22207787572577947,1
100480,0.35490020063682187,1
100481,0.519795752388962,1
100482,0.39296894084982015,1
100483,0.28009241784243005,1
100484,0.32858404069068303,1
100485,0.12050704705825849,1
100486,0.16075710600550913,1
100487,0.505221487983849,1
100488,0.26590077663954426,1
100489,0.5943184848374763,1
100490,0.07154426474779035,1
100491,0.10926843829139052,1
100492,0.1980957106925711,1
100493,0.190921781476977,1
100494,0.08522838663869256,1
100495,0.3922991846097119,1
100496,0.43805216672993175,1
100497,0.4438374988901504,1
100498,0.15413273610639944,1
100499,0.18387627510462662,1
100500,0.15640208823517593,1
100501,0.4196557101217113,1
100502,0.28709584984282543,1
100503,0.11937403070904118,1
100504,0.23797744620327918,1
100505,0.18383000808776057,1
100506,0.09761012769249044,1
100507,0.0632408016201239,1
100508,0.18729159742136997,1
100509,0.23078594125340612,1
100510,0.04947383109709967,0
100511,0.20779516677457205,1
100512,0.2409126397915592,1
100513,0.17415603498653798,1
100514,0.06906233493246824,1
100515,0.7522304471632237,1
100516,0.29887756105114505,1
100517,0.6032692084641054,1
100518,0.28609337149612313,1
100519,0.13761345705316905,1
100520,0.26100207304301565,1
100521,0.17753076625069258,1
100522,0.4168232609142363,1
100523,0.044231320140525734,0
100524,0.554792091080201,1
100525,0.45082144905650284,1
100526,0.18868603766960243,1
100527,0.09317823285678248,1
100528,0.1722926227674678,1
100529,0.2500226066002515,1
100530,0.10159726020109869,1
100531,0.24083230639361225,1
100532,0.06864698499055036,1
100533,0.09051376198622577,1
100534,0.03166169284470301,0
100535,0.3723780630058312,1
100536,0.10538523933713073,1
100537,0.16535925545692698,1
100538,0.610573744447999,1
100539,0.1344770469152519,1
100540,0.38324929673402464,1
100541,0.43210026216350716,1
100542,0.1974211491240107,1
100543,0.4122672194076684,1
100544,0.10820510056468005,1
100545,0.15666161896586245,1
100546,0.32944773924718657,1
100547,0.15534413304471653,1
100548,0.24350821763875097,1
100549,0.28903217451737173,1
100550,0.1655921673721531,1
100551,0.2795138370743132,1
100552,0.08449196383549167,1
100553,0.3366499461699083,1
100554,0.09952065978360686,1
100555,0.23064822153708775,1
100556,0.09406700118544913,1
100557,0.2834201500929663,1
100558,0.27778354014874107,1
100559,0.46674984538414543,1
100560,0.05281264344132154,0
100561,0.30018958479059743,1
100562,0.09325812372241611,1
100563,0.6858123209371104,1
100564,0.16405861804070537,1
100565,0.7860719801854237,1
100566,0.0731858806776357,1
100567,0.4894595488263983,1
100568,0.46546330288745863,1
100569,0.713948768080377,1
100570,0.3120248711113185,1
100571,0.12960434971658769,1
100572,0.07433202395846034,1
100573,0.26012613302857823,1
100574,0.14599981610212234,1
100575,0.39604239987982004,1
100576,0.22008311229441643,1
100577,0.34079983576040473,1
100578,0.8348755766820674,1
100579,0.24621420434661018,1
100580,0.12284853261935305,1
100581,0.06740928068869742,1
100582,0.6173680887040218,1
100583,0.7032035515485295,1
100584,0.2979165436570774,1
100585,0.09770559893737424,1
100586,0.21723547420861494,1
100587,0.253634073751171,1
100588,0.2711157371624424,1
100589,0.1507731596898071,1
100590,0.03596137912397086,0
100591,0.057319861763964086,1
100592,0.14213830638810657,1
100593,0.0839493027337918,1
100594,0.0875268008637318,1
100595,0.1793306723661208,1
100596,0.6243024795638502,1
100597,0.46548144807328173,1
100598,0.48639495576160463,1
100599,0.07828442446957473,1
100600,0.028847527166376195,0
100601,0.37111638388633006,1
100602,0.06387013830975959,1
100603,0.7626722993832493,1
100604,0.790902281543547,1
100605,0.30298435716362043,1
100606,0.18848469463840223,1
100607,0.11109411470363487,1
100608,0.11147805011983863,1
100609,0.07121454623739983,1
100610,0.16201370325536457,1
100611,0.13883281381006513,1
100612,0.295604721279297,1
100613,0.7654618042362447,1
100614,0.11075324856518731,1
100615,0.08535347285810226,1
100616,0.1545148929908223,1
100617,0.42320799768971595,1
100618,0.07514600289810881,1
100619,0.6783367978254815,1
100620,0.3471642024692654,1
100621,0.4565669372745436,1
100622,0.7748459334220079,1
100623,0.4985945648946241,1
100624,0.38520932610715297,1
100625,0.120472896430346,1
100626,0.38584280790761993,1
100627,0.22351395539072666,1
100628,0.05086110772389376,0
100629,0.26062237852893816,1
100630,0.16828664278508781,1
100631,0.35436855600208494,1
100632,0.32286143964876096,1
100633,0.18890968382430873,1
100634,0.06137651755643106,1
100635,0.08434249120393739,1
100636,0.10686771606871687,1
100637,0.6079642925042488,1
100638,0.24391399979909711,1
100639,0.5592249316024036,1
100640,0.057047057997198766,1
100641,0.06922782050391443,1
100642,0.16819733674098125,1
100643,0.1538679112531204,1
100644,0.19532215340648745,1
100645,0.48670662329138237,1
100646,0.026265442826651494,0
100647,0.07055135810597625,1
100648,0.019881913807174918,0
100649,0.39418598932927995,1
100650,0.0671374585871636,1
100651,0.023791538550659408,0
100652,0.1637789758011184,1
100653,0.12018428379642271,1
100654,0.47305166138136473,1
100655,0.09422597404459868,1
100656,0.11542772088699199,1
100657,0.14118976744735948,1
100658,0.2222481207561175,1
100659,0.3195236422555781,1
100660,0.2830529543806731,1
100661,0.22664285446037408,1
100662,0.7209432334371836,1
100663,0.17809561830866966,1
100664,0.2510056045267377,1
100665,0.043112794713754815,0
100666,0.18599875060625143,1
100667,0.07094528692857735,1
100668,0.16957775621032065,1
100669,0.11279017596364854,1
100670,0.1093667652188617,1
100671,0.14563528654661317,1
100672,0.259172380294938,1
100673,0.047241551001394086,0
100674,0.30837847789113937,1
100675,0.1473630787212955,1
100676,0.8039308417074513,1
100677,0.3018937768961116,1
100678,0.2785343064621836,1
100679,0.33767272549020805,1
100680,0.3456005505093555,1
100681,0.456311122321976,1
100682,0.4932158467380774,1
100683,0.1371721595040477,1
100684,0.22391825238076737,1
100685,0.2767780863972074,1
100686,0.29877507560812505,1
100687,0.34459201007908513,1
100688,0.41857810757081293,1
100689,0.27732446342506667,1
100690,0.23864012512933352,1
100691,0.19047910104542637,1
100692,0.08658053008619276,1
100693,0.06335332220100602,1
100694,0.1933828837396353,1
100695,0.15729980038413816,1
100696,0.47086568200644024,1
100697,0.23301110135383857,1
100698,0.18555335634891787,1
100699,0.6597632615489027,1
100700,0.5442490979179411,1
100701,0.3704008644057072,1
100702,0.2932945246246098,1
100703,0.05886581600039027,1
100704,0.22305489293983083,1
100705,0.13531223132453954,1
100706,0.051592192857669986,0
100707,0.37845149733706773,1
100708,0.6559676774028589,1
100709,0.07688959940889817,1
100710,0.25261066405549254,1
100711,0.295667103317515,1
100712,0.32166843521605065,1
100713,0.1433256178072715,1
100714,0.13022994726741854,1
100715,0.16399258369350017,1
100716,0.280164074286163,1
100717,0.1584241133840914,1
100718,0.0887468342878272,1
100719,0.7854823650167159,1
100720,0.3164335499762842,1
100721,0.3479509568273446,1
100722,0.12023999940126177,1
100723,0.38344203958264866,1
100724,0.10643649149426734,1
100725,0.07279114357022094,1
100726,0.6908405280949699,1
100727,0.26483784093230234,1
100728,0.27137876489061913,1
100729,0.3279949848112486,1
100730,0.3055183438793653,1
100731,0.3487434503022825,1
100732,0.5203764427961833,1
100733,0.1440800955189505,1
100734,0.19980093250761366,1
100735,0.07427535136856114,1
100736,0.5192082336825586,1
100737,0.6643877850267769,1
100738,0.19370588859892207,1
100739,0.4909153896260602,1
100740,0.16099927367991332,1
100741,0.4211538298856893,1
100742,0.13262642082943105,1
100743,0.24557571661149866,1
100744,0.313342100707589,1
100745,0.04686305137280995,0
100746,0.2247359345724072,1
100747,0.019993679329830316,0
100748,0.2312502051816631,1
100749,0.03603338347555484,0
100750,0.03772700931593934,0
100751,0.28841499790745384,1
100752,0.16493745242952002,1
100753,0.3161702745464706,1
100754,0.2941704844548965,1
100755,0.20796517944540205,1
100756,0.29398450452214125,1
100757,0.19588750868614646,1
100758,0.12215827398451132,1
100759,0.20319050193075064,1
100760,0.21561713106617186,1
100761,0.7221142227120168,1
100762,0.2230905149537072,1
100763,0.09757013136269407,1
100764,0.037368024202725204,0
100765,0.48052311707751594,1
100766,0.33819960413158573,1
100767,0.11007308515601592,1
100768,0.17009764008318162,1
100769,0.02586309978232817,0
100770,0.2569973246247531,1
100771,0.26361075320293226,1
100772,0.04044112730787208,0
100773,0.1898186086358733,1
100774,0.2555824331725894,1
100775,0.3733756146808775,1
100776,0.49334871059290836,1
100777,0.16127279066478842,1
100778,0.11876222850675745,1
100779,0.37515904672047085,1
100780,0.10962954740603767,1
100781,0.47987633799945406,1
100782,0.21915829654558244,1
100783,0.26310244880567035,1
100784,0.09155637796220667,1
100785,0.049224485171868476,0
100786,0.4679831441723231,1
100787,0.10402050198716456,1
100788,0.31814615984409844,1
100789,0.19551446333484046,1
100790,0.3481652897723073,1
100791,0.18153473981207968,1
100792,0.06095418892319948,1
100793,0.27744214945926665,1
100794,0.4759583332117495,1
100795,0.13978659879254157,1
100796,0.30950379346753243,1
100797,0.24217046840192336,1
100798,0.0515163556202677,0
100799,0.3228233070403074,1
100800,0.03794394413468741,0
100801,0.21093733430937167,1
100802,0.5651413501382729,1
100803,0.11033678909954575,1
100804,0.1916189708902627,1
100805,0.0998501436016217,1
100806,0.08893068459815638,1
100807,0.06286191558761811,1
100808,0.42623731423463446,1
100809,0.27256499687065183,1
100810,0.030355121144398575,0
100811,0.2024527371604008,1
100812,0.19181204485394876,1
100813,0.09332062518207163,1
100814,0.15428836951025285,1
100815,0.12999988159757914,1
100816,0.11513513918166032,1
100817,0.21371392924843957,1
100818,0.1535820431234639,1
100819,0.2611591978346024,1
100820,0.029812854737377478,0
100821,0.1295854881423834,1
100822,0.29097950733898764,1
100823,0.3040698689528249,1
100824,0.11001871918532974,1
100825,0.25988741750199895,1
100826,0.1785961192331244,1
100827,0.2568909481324312,1
100828,0.16192558717775163,1
100829,0.3393928861137737,1
100830,0.2876368599139214,1
100831,0.10639984488577867,1
100832,0.10052839493562311,1
100833,0.1877173069416407,1
100834,0.4644544519025605,1
100835,0.1376170455418752,1
100836,0.2633111647549774,1
100837,0.1388196858263167,1
100838,0.08825305919963185,1
100839,0.10920944384170087,1
100840,0.02141264713010612,0
100841,0.694654310265554,1
100842,0.5751955655350046,1
100843,0.43040929082052026,1
100844,0.339812109256375,1
100845,0.13189950342571508,1
100846,0.382054790224576,1
100847,0.027966559889420643,0
100848,0.1419869325059679,1
100849,0.08931735391280131,1
100850,0.082521347121979,1
100851,0.23800478699458671,1
100852,0.1765708056091149,1
100853,0.6668399847879424,1
100854,0.2678960158494023,1
100855,0.37531924702057706,1
100856,0.2287940297965348,1
100857,0.3590683692647529,1
100858,0.3502749994980858,1
100859,0.1965839733130411,1
100860,0.3002229326709579,1
100861,0.16183960867146716,1
100862,0.6506495810283155,1
100863,0.24673568680398783,1
100864,0.14919846813213106,1
100865,0.127568516946619,1
100866,0.30426474685262506,1
100867,0.36347531672811784,1
100868,0.15741984015133026,1
100869,0.272214818740403,1
100870,0.20811077651520785,1
100871,0.012371904807272897,0
100872,0.22402102676198482,1
100873,0.09589582458746895,1
100874,0.6577059344917378,1
100875,0.30931027377493486,1
100876,0.21616052020007814,1
100877,0.044928515611486794,0
100878,0.305217616848881,1
100879,0.7385096481522702,1
100880,0.1154597822293851,1
100881,0.2125046908187155,1
100882,0.4339838833173265,1
100883,0.3923909683630208,1
100884,0.3601266450850329,1
100885,0.13579806807881645,1
100886,0.3828186113125496,1
100887,0.22163005787259904,1
100888,0.20020410889402362,1
100889,0.1397539375963763,1
100890,0.3112961397436991,1
100891,0.38884009422941285,1
100892,0.05656112901991325,1
100893,0.11496856437228434,1
100894,0.12838508130924983,1
100895,0.5485952650899727,1
100896,0.1396578126274378,1
100897,0.4327359641516195,1
100898,0.164433221608683,1
100899,0.0746208441164625,1
100900,0.7615334400107179,1
100901,0.19509476143927368,1
100902,0.2847143295484264,1
100903,0.10817767930736086,1
100904,0.08665398481405974,1
100905,0.19615559343453293,1
100906,0.18690971765911651,1
100907,0.316485976503171,1
100908,0.4397020651884272,1
100909,0.2931924648262044,1
100910,0.5681380208280029,1
100911,0.11426666916035577,1
100912,0.524916348055857,1
100913,0.1894137039827911,1
100914,0.7794044959782489,1
100915,0.3447545696806004,1
100916,0.19054418211472435,1
100917,0.04005814775536236,0
100918,0.786113769861115,1
100919,0.9041109922397668,1
100920,0.04007897918141171,0
100921,0.2806975166138503,1
100922,0.2105337343766791,1
100923,0.34788650714742025,1
100924,0.2771668839622278,1
100925,0.06381439071408015,1
100926,0.06063349236405785,1
100927,0.7010464328084193,1
100928,0.18464172207109109,1
100929,0.044781835438239125,0
100930,0.06998248045812863,1
100931,0.7294245410881822,1
100932,0.33338738123378303,1
100933,0.27317767828209966,1
100934,0.19651334423622102,1
100935,0.29123880427059046,1
100936,0.22175035953295225,1
100937,0.39088317630391056,1
100938,0.46601139064931435,1
100939,0.11285793865349406,1
100940,0.42708170820493085,1
100941,0.6348887385637633,1
100942,0.0452737849913246,0
100943,0.08249187300748151,1
100944,0.10514071702613562,1
100945,0.729478171998273,1
100946,0.6730558268242868,1
100947,0.2616435644448179,1
100948,0.7781868650470257,1
100949,0.16155726261737421,1
100950,0.12023744244292817,1
100951,0.21916811767533434,1
100952,0.43075243470442215,1
100953,0.2951955524307914,1
100954,0.25602081932428006,1
100955,0.1748095144586101,1
100956,0.3159790585649415,1
100957,0.036962338772666546,0
100958,0.6261966759661581,1
100959,0.08524640303296584,1
100960,0.6299639589491552,1
100961,0.18163785277905425,1
100962,0.09071377003915759,1
100963,0.06548372300100691,1
100964,0.14732938143259458,1
100965,0.1961187979356101,1
100966,0.1768980800063858,1
100967,0.6510416699483501,1
100968,0.10367588588492327,1
100969,0.066437218155801,1
100970,0.5918193100206539,1
100971,0.097211769197248,1
100972,0.05475398289029708,1
100973,0.4310953905021023,1
100974,0.3859500740738582,1
100975,0.0726291170033488,1
100976,0.2546500414911572,1
100977,0.23642998090124812,1
100978,0.2636619069272593,1
100979,0.09810027073684688,1
100980,0.21078362590513916,1
100981,0.5638224868175546,1
100982,0.7847010748066969,1
100983,0.32969377645120446,1
100984,0.48835389619101055,1
100985,0.24816429524977746,1
100986,0.4875721691530826,1
100987,0.6914088535171827,1
100988,0.3802217932710351,1
100989,0.264097543755494,1
100990,0.1560888611933579,1
100991,0.07076751781743512,1
100992,0.13537522106951436,1
100993,0.19170350040831735,1
100994,0.8623639543400263,1
100995,0.17946662259006457,1
100996,0.2638497262607476,1
100997,0.19784362849389434,1
100998,0.8553221669392619,1
100999,0.16210835091387604,1
101000,0.3411801987376334,1
101001,0.15534753950963823,1
